PRICE_USD,BEDROOMS,BATHROOMS,PARKING_SPOTS,CONSTRUCTION_AREA_SQM,LATITUDE,LONGITUDE,CITY_Guayaquil,CITY_Manta,CITY_Quito
368900,3,3,2,245.0,-0.2246217,-78.4142471,0.0,0.0,1.0
220000,8,4,3,400.0,-0.2430834,-78.5208239,0.0,0.0,1.0
120000,4,4,2,140.0,-0.141002999999999,-78.5008343,0.0,0.0,1.0
700000,4,5,10,3310.0,-0.190405694000835,-78.4982574569103,0.0,0.0,1.0
100000,3,2,1,90.0,-0.206278691819614,-78.36592072695758,0.0,0.0,1.0
124000,3,2,2,160.0,-0.1291728,-78.4446537,0.0,0.0,1.0
105000,3,3,2,201.0,-0.295392162426632,-78.47969573045825,0.0,0.0,1.0
259000,3,3,2,246.0,-0.179875124631158,-78.44345274409791,0.0,0.0,1.0
180000,4,3,2,240.0,-0.1031751,-78.512015,0.0,0.0,1.0
395000,7,3,3,834.0,-0.122888155821,-78.4839469434,0.0,0.0,1.0
1300000,3,3,3,1102.0,-0.209406599999999,-78.4374388,0.0,0.0,1.0
109999,3,2,1,160.0,-0.1346785,-78.5090919,0.0,0.0,1.0
240000,5,4,3,297.0,-0.157856,-78.4778503,0.0,0.0,1.0
180000,3,3,2,182.0,-0.1083165,-78.5114244,0.0,0.0,1.0
685000,4,4,3,1176.0,-0.2049595,-78.40839489999999,0.0,0.0,1.0
680,1,1,1,120.0,-0.193849445897664,-78.47806384113908,0.0,0.0,1.0
175000,3,2,2,146.0,-0.1762263,-78.3703975,0.0,0.0,1.0
48000,3,2,1,98.0,-0.0891264,-78.42804799999999,0.0,0.0,1.0
89000,3,3,1,123.0,-0.0838676,-78.4341104,0.0,0.0,1.0
82000,3,2,1,80.0,-0.2031686,-78.3841755,0.0,0.0,1.0
64000,3,2,1,102.0,0.002032,-78.4453675,0.0,0.0,1.0
600000,3,3,2,900.0,-0.1972898,-78.4447019,0.0,0.0,1.0
330000,5,6,10,450.0,-0.1472583,-78.5020103,0.0,0.0,1.0
65000,7,5,3,423.0,-0.2539365,-78.5111589,0.0,0.0,1.0
400000,3,3,3,580.0,-0.188964,-78.4476142,0.0,0.0,1.0
240000,8,4,2,240.0,-0.0807419,-78.4120093,0.0,0.0,1.0
210000,3,3,2,278.0,-0.2045629,-78.4030686,0.0,0.0,1.0
93000,4,3,1,170.0,-0.206117830184,-78.5223715032,0.0,0.0,1.0
430000,5,4,5,1010.0,-0.305870204523888,-78.47075628727231,0.0,0.0,1.0
1600000,3,3,10,5000.0,-0.2049595,-78.40839489999999,0.0,0.0,1.0
469000,4,5,4,809.0,-0.1943944,-78.4251809,0.0,0.0,1.0
230000,4,4,2,235.0,-0.1967032,-78.4828957,0.0,0.0,1.0
119000,4,4,2,168.0,-0.1229862,-78.4759048,0.0,0.0,1.0
169000,3,2,2,149.0,-0.2110114,-78.4063683,0.0,0.0,1.0
335000,3,4,4,410.0,-0.300910869584506,-78.46228587120328,0.0,0.0,1.0
142000,3,2,2,186.0,-0.2320259,-78.3369554,0.0,0.0,1.0
112000,4,4,2,200.0,-0.140854008917,-78.501849799,0.0,0.0,1.0
150000,9,7,1,273.0,-0.0908203,-78.4808945,0.0,0.0,1.0
350000,7,6,2,200.0,-0.2098786,-78.4829794,0.0,0.0,1.0
110000,3,2,2,180.0,-0.3214226,-78.47407529999998,0.0,0.0,1.0
320000,5,3,3,461.0,-0.196676582981168,-78.43041187456055,0.0,0.0,1.0
135500,3,2,2,141.0,-0.2320259,-78.3369554,0.0,0.0,1.0
478000,3,2,3,500.0,-0.2038414,-78.4496168,0.0,0.0,1.0
380000,3,3,4,444.0,-0.2107252,-78.4410895,0.0,0.0,1.0
77500,3,3,1,151.0,-0.11666410536896,-78.443959322229,0.0,0.0,1.0
99000,4,2,3,187.0,-0.089137128823066,-78.43060146298215,0.0,0.0,1.0
61900,3,2,1,99.0,0.00188630002974,-78.4453965714,0.0,0.0,1.0
759900,3,4,2,550.0,-0.142704752396617,-78.4827836680369,0.0,0.0,1.0
420000,3,3,3,500.0,-0.20609037348467,-78.4289015422363,0.0,0.0,1.0
165000,4,3,2,230.0,-0.024431639216265,-78.43626580132751,0.0,0.0,1.0
150000,4,3,1,200.0,-0.0932474,-78.4623417,0.0,0.0,1.0
115000,4,2,3,200.0,-0.277540418223438,-78.47233706137695,0.0,0.0,1.0
528500,4,3,8,1117.0,-0.1022752,-78.4811651,0.0,0.0,1.0
319900,3,3,2,286.0,-0.2038414,-78.4496168,0.0,0.0,1.0
249000,3,3,2,280.0,-0.221133466060444,-78.41329747514936,0.0,0.0,1.0
25000,2,2,1,122.0,-0.0505342,-78.4487171,0.0,0.0,1.0
550000,4,4,2,1000.0,-0.16419585477659,-78.44344126375428,0.0,0.0,1.0
80990,3,2,2,105.0,-0.322737842669987,-78.48874010688478,0.0,0.0,1.0
210000,3,3,2,220.0,-0.2013759,-78.4278941,0.0,0.0,1.0
69000,3,2,1,80.0,-0.040091799999999,-78.4549279,0.0,0.0,1.0
785000,4,6,4,807.0,-0.211130454311947,-78.42960353514363,0.0,0.0,1.0
240000,3,3,3,283.0,-0.179021,-78.4379041,0.0,0.0,1.0
78900,3,2,1,160.0,-0.107701515268419,-78.4625146651123,0.0,0.0,1.0
83000,3,2,1,141.0,-0.2923801,-78.46809019999999,0.0,0.0,1.0
160000,4,2,2,250.0,-0.1820892,-78.4922394,0.0,0.0,1.0
115000,3,2,2,118.0,-0.319784529352,-78.4390864571,0.0,0.0,1.0
160000,3,2,2,217.0,-0.21537668447581,-78.40123972586443,0.0,0.0,1.0
155000,3,2,3,166.0,-0.071966102626852,-78.47700064865721,0.0,0.0,1.0
650000,4,4,4,750.0,-0.191184976859357,-78.42714449573974,0.0,0.0,1.0
450000,5,4,3,588.0,-0.1606761,-78.4544211,0.0,0.0,1.0
255000,6,5,3,886.0,-0.1405982,-78.4634143,0.0,0.0,1.0
285000,9,5,6,585.0,-0.146238104003107,-78.50100772564541,0.0,0.0,1.0
199000,3,2,2,244.0,-0.2256893,-78.3922181,0.0,0.0,1.0
86000,3,2,2,122.0,-0.089274927156866,-78.42648988018135,0.0,0.0,1.0
195000,5,3,2,188.0,-0.253337199999999,-78.5476296,0.0,0.0,1.0
598000,3,4,4,374.0,-0.1952082,-78.4159498,0.0,0.0,1.0
215000,3,2,2,198.0,-0.200904460115999,-78.4497289688,0.0,0.0,1.0
110000,3,1,1,196.0,-0.215586281356003,-78.49229323184663,0.0,0.0,1.0
220000,4,4,3,325.0,-0.1405982,-78.4634143,0.0,0.0,1.0
650000,4,5,4,661.0,-0.2069775,-78.4201235,0.0,0.0,1.0
168000,4,2,2,247.0,-0.123884784392957,-78.47649903585882,0.0,0.0,1.0
420000,4,3,3,350.0,-0.2124452,-78.43753620000001,0.0,0.0,1.0
358000,3,3,2,400.0,-0.168051780463,-78.4396680714,0.0,0.0,1.0
800000,3,3,4,1980.0,-0.219674907896364,-78.39453236054123,0.0,0.0,1.0
450000,5,6,5,1108.0,-0.306949099999999,-78.5018999,0.0,0.0,1.0
79000,4,3,2,207.0,-0.1024283,-78.4632574,0.0,0.0,1.0
445000,5,4,10,1988.0,-0.300275599999999,-78.5037961,0.0,0.0,1.0
360000,3,3,2,293.0,-0.204959499999999,-78.4083949,0.0,0.0,1.0
220000,3,2,2,280.0,-0.211806791366167,-78.41905183562623,0.0,0.0,1.0
175000,3,3,3,494.0,-0.309782,-78.4824448,0.0,0.0,1.0
240000,3,2,2,215.0,-0.205238817921999,-78.422495019,0.0,0.0,1.0
765000,4,4,4,878.0,-0.211312026277574,-78.44114394949038,0.0,0.0,1.0
214000,3,3,2,282.0,-0.215572999999999,-78.39555849999999,0.0,0.0,1.0
75000,3,2,1,134.0,-0.091021652111504,-78.47502916903382,0.0,0.0,1.0
260000,4,3,4,729.0,-0.140415466389431,-78.4655951084152,0.0,0.0,1.0
660000,9,4,6,913.0,-0.198417965517486,-78.48233276721507,0.0,0.0,1.0
1520000,12,10,10,1500.0,-0.171768451518675,-78.47343087724609,0.0,0.0,1.0
540000,4,4,4,1880.0,-0.206989499999999,-78.4289169,0.0,0.0,1.0
89000,5,3,2,385.0,-0.100012928164939,-78.43421391851405,0.0,0.0,1.0
400000,3,3,2,480.0,-0.167527199999999,-78.3636355,0.0,0.0,1.0
160000,4,3,2,246.0,-0.154552903158894,-78.49994285844421,0.0,0.0,1.0
335000,3,3,4,512.0,-0.212147606956537,-78.41829916242678,0.0,0.0,1.0
189000,5,5,2,404.0,-0.117393399999999,-78.4836829,0.0,0.0,1.0
215000,3,3,2,193.0,-0.180284863514698,-78.3579377881134,0.0,0.0,1.0
820000,4,5,6,823.0,-0.105777862011003,-78.50743365795819,0.0,0.0,1.0
204000,3,2,3,167.0,-0.210691,-78.39559860000001,0.0,0.0,1.0
175000,3,2,2,185.0,-0.1921023,-78.4884107,0.0,0.0,1.0
155000,4,3,2,300.0,-0.119662,-78.4817869,0.0,0.0,1.0
169000,4,4,4,468.0,-0.1057005,-78.497561,0.0,0.0,1.0
500000,4,4,4,511.0,-0.2063442,-78.4801943,0.0,0.0,1.0
1300000,4,4,5,650.0,-0.181399469477274,-78.44691839994621,0.0,0.0,1.0
103000,3,2,2,120.0,-0.027949,-78.438328,0.0,0.0,1.0
258000,3,4,2,360.0,-0.221389799999999,-78.3966673,0.0,0.0,1.0
183600,3,3,2,187.0,-0.221220899999999,-78.3877468,0.0,0.0,1.0
270000,3,2,2,370.0,-0.14610547994071,-78.48142738366697,0.0,0.0,1.0
85000,3,2,1,110.0,-0.140385607584032,-78.50565465396728,0.0,0.0,1.0
1000000,3,3,4,593.0,-0.182971699999999,-78.3829753,0.0,0.0,1.0
76000,4,3,1,139.0,-0.0891264,-78.42804799999999,0.0,0.0,1.0
650000,4,4,6,995.0,-0.1842024,-78.4426302,0.0,0.0,1.0
285000,4,3,3,395.0,-0.215247296868721,-78.41924887412252,0.0,0.0,1.0
80000,3,2,1,106.0,-0.2990035,-78.4798725,0.0,0.0,1.0
144999,4,3,3,305.0,-0.1012841,-78.5048399,0.0,0.0,1.0
445000,3,4,3,460.0,-0.220067102902569,-78.44398915935831,0.0,0.0,1.0
165000,2,2,10,363.0,-0.1305225,-78.4693748,0.0,0.0,1.0
520000,5,4,3,1089.0,-0.305441057188123,-78.47384619205747,0.0,0.0,1.0
212000,3,3,2,342.0,-0.2037002,-78.4040314,0.0,0.0,1.0
205000,3,4,2,200.0,-0.211887812019813,-78.41240105053609,0.0,0.0,1.0
115000,3,2,1,183.0,-0.2173116,-78.4109204,0.0,0.0,1.0
795000,4,4,4,1996.0,-0.200383366685285,-78.42185017235259,0.0,0.0,1.0
225000,4,2,2,208.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
162435,3,2,2,217.0,-0.208396452131273,-78.38891029357912,0.0,0.0,1.0
97000,3,2,2,116.0,-0.330287974852,-78.4751814503,0.0,0.0,1.0
70000,3,3,1,5000.0,-0.039581747010499,-78.454481343,0.0,0.0,1.0
229500,3,3,2,208.0,-0.182054033203356,-78.36436313624574,0.0,0.0,1.0
690000,3,4,4,1290.0,-0.1682588,-78.4446717,0.0,0.0,1.0
282000,3,3,2,190.0,-0.2151522,-78.43203849999999,0.0,0.0,1.0
315000,4,3,2,262.0,-0.185664064980999,-78.3650350073,0.0,0.0,1.0
190000,5,4,2,254.0,-0.028220150930126,-78.44668932086677,0.0,0.0,1.0
600000,12,10,5,1279.0,-0.162546014299284,-78.49459194403623,0.0,0.0,1.0
55000,2,1,1,165.0,-0.0984254,-78.4212402,0.0,0.0,1.0
145000,4,3,2,216.0,-0.125723499999999,-78.4734507,0.0,0.0,1.0
330000,9,10,10,1250.0,-0.2320259,-78.3369554,0.0,0.0,1.0
45000,4,1,2,283.0,-0.2806813,-78.4874248,0.0,0.0,1.0
137000,5,4,3,265.0,-0.366569299999999,-78.5478048,0.0,0.0,1.0
79000,4,3,2,207.0,-0.1024283,-78.4632574,0.0,0.0,1.0
62000,3,2,1,90.0,-0.093560494842198,-78.4303539817062,0.0,0.0,1.0
84000,3,2,1,80.0,0.000397828766247,-78.43808122730184,0.0,0.0,1.0
60000,3,1,1,82.0,-0.3517362,-78.4402689,0.0,0.0,1.0
154000,6,2,4,340.0,-0.219535885623408,-78.48672514079207,0.0,0.0,1.0
1100000,3,4,5,1230.0,-0.1915084,-78.42368429999999,0.0,0.0,1.0
63000,3,2,1,110.0,-0.09743944434244,-78.44624369339294,0.0,0.0,1.0
320000,3,3,2,250.0,-0.2094066,-78.4374388,0.0,0.0,1.0
175000,3,2,2,185.0,-0.1921023,-78.4884107,0.0,0.0,1.0
365000,4,3,3,945.0,-0.2881942,-78.4628877,0.0,0.0,1.0
360000,3,3,2,293.0,-0.204959499999999,-78.4083949,0.0,0.0,1.0
145000,3,3,4,317.0,-0.0827884,-78.4141046,0.0,0.0,1.0
199900,3,3,4,243.0,-0.1893476,-78.4979774,0.0,0.0,1.0
109000,5,3,2,290.0,-0.153219097880999,-78.4982733658,0.0,0.0,1.0
398000,3,4,6,664.0,-0.1439555,-78.4636489,0.0,0.0,1.0
1150000,3,3,4,4500.0,-0.1748565,-78.4468117,0.0,0.0,1.0
650000,4,5,4,661.0,-0.2069775,-78.4201235,0.0,0.0,1.0
158000,3,3,2,123.0,-0.181152575605,-78.4400767749,0.0,0.0,1.0
381800,3,3,2,418.0,-0.216537766910149,-78.42525888055758,0.0,0.0,1.0
435000,4,4,2,630.0,-0.199340216078092,-78.42866582550602,0.0,0.0,1.0
79000,3,2,2,183.0,-0.0969103,-78.4265022,0.0,0.0,1.0
162435,3,2,2,217.0,-0.208396452131273,-78.38891029357912,0.0,0.0,1.0
389000,3,4,2,1204.0,-0.170372899999999,-78.4776503,0.0,0.0,1.0
300000,4,4,3,360.0,-0.2218486,-78.4250403,0.0,0.0,1.0
183000,4,3,2,305.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
399000,4,3,2,362.0,-0.221088499999999,-78.4513135,0.0,0.0,1.0
85000,3,2,2,148.0,-0.117018248383835,-78.4378303738977,0.0,0.0,1.0
650000,4,4,3,1000.0,-0.207742033571647,-78.44651346137698,0.0,0.0,1.0
400000,3,3,2,480.0,-0.167527199999999,-78.3636355,0.0,0.0,1.0
800000,5,7,4,1000.0,-0.204959499999999,-78.4083949,0.0,0.0,1.0
105000,3,3,2,201.0,-0.295392162426632,-78.47969573045825,0.0,0.0,1.0
150000,4,4,2,364.0,-0.161270286284448,-78.49981427159948,0.0,0.0,1.0
390000,7,5,4,649.0,-0.1003722,-78.4986109,0.0,0.0,1.0
162000,3,3,4,354.0,-0.262592452376823,-78.49120470680437,0.0,0.0,1.0
380000,4,2,2,1000.0,-0.278382599999999,-78.5409063,0.0,0.0,1.0
52000,2,2,1,47.0,-0.304915552449703,-78.42210308604734,0.0,0.0,1.0
165000,3,2,2,226.0,-0.234387,-78.44521999999999,0.0,0.0,1.0
150000,3,2,2,150.0,-0.210691,-78.39559860000001,0.0,0.0,1.0
350000,4,3,2,1091.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
445000,4,3,4,3273.0,-0.3069491,-78.5018999,0.0,0.0,1.0
115000,4,2,3,312.0,-0.335656799999999,-78.46175640000001,0.0,0.0,1.0
270000,3,10,4,446.0,-0.159530399999999,-78.3314447,0.0,0.0,1.0
155000,3,2,2,274.0,-0.2201853,-78.39785,0.0,0.0,1.0
190000,5,4,2,254.0,-0.028220150930126,-78.44668932086677,0.0,0.0,1.0
130000,3,2,2,165.0,-0.3108229,-78.4938761,0.0,0.0,1.0
660000,9,4,6,913.0,-0.198417965517486,-78.48233276721507,0.0,0.0,1.0
120000,6,3,3,256.0,-0.140727999999999,-78.4794171,0.0,0.0,1.0
225000,3,3,2,237.0,-0.1804328,-78.43793,0.0,0.0,1.0
328300,10,6,5,403.0,-0.163165568389916,-78.48263858626068,0.0,0.0,1.0
270000,3,2,2,370.0,-0.14610547994071,-78.48142738366697,0.0,0.0,1.0
990000,3,4,4,1550.0,-0.1906372,-78.447485,0.0,0.0,1.0
70000,3,2,1,138.0,-0.139140992530141,-78.5036500732941,0.0,0.0,1.0
1200000,5,5,3,855.0,-0.206399745948273,-78.43207759537296,0.0,0.0,1.0
330000,3,3,2,489.0,-0.204959499999999,-78.4083949,0.0,0.0,1.0
229335,3,3,2,227.0,-0.220901347974271,-78.40619946665649,0.0,0.0,1.0
109000,3,3,2,186.0,-0.1405982,-78.4634143,0.0,0.0,1.0
149000,4,2,2,256.0,-0.1222845,-78.4750519,0.0,0.0,1.0
585000,4,4,3,500.0,-0.157494912401044,-78.46042495108604,0.0,0.0,1.0
130000,4,3,2,208.0,-0.0288142,-78.444555,0.0,0.0,1.0
820000,4,5,6,823.0,-0.105777862011003,-78.50743365795819,0.0,0.0,1.0
155000,3,3,2,220.0,-0.2507031,-78.4903588,0.0,0.0,1.0
297500,2,2,2,200.0,-0.1201263,-78.3333292,0.0,0.0,1.0
1520000,12,10,10,1500.0,-0.171768451518675,-78.47343087724609,0.0,0.0,1.0
115000,5,3,2,295.0,-0.1238421,-78.4895947,0.0,0.0,1.0
575000,4,4,2,434.0,-0.181024558066579,-78.42641449299016,0.0,0.0,1.0
110000,6,4,1,200.0,-0.1145676,-78.5052322,0.0,0.0,1.0
890000,3,5,5,1275.0,-0.13775560506943,-78.4726147791447,0.0,0.0,1.0
168000,3,3,2,5000.0,-0.086477399999999,-78.46263,0.0,0.0,1.0
99000,4,1,2,185.0,-0.2976226,-78.4449686,0.0,0.0,1.0
360000,3,3,4,390.0,-0.194906699999999,-78.4334061,0.0,0.0,1.0
215000,3,9,5,650.0,-0.1602499,-78.48017329999999,0.0,0.0,1.0
285000,9,5,6,585.0,-0.146238104003107,-78.50100772564541,0.0,0.0,1.0
165000,3,2,2,226.0,-0.234387,-78.44521999999999,0.0,0.0,1.0
800000,4,3,3,934.0,-0.1798009,-78.4492221,0.0,0.0,1.0
172000,3,2,2,190.0,-0.314729867708995,-78.46306397866822,0.0,0.0,1.0
180000,3,2,2,160.0,-0.2141043,-78.4422812,0.0,0.0,1.0
740458,4,4,6,414.0,-0.157771799999999,-78.438971,0.0,0.0,1.0
380000,3,4,2,332.0,-0.193217699999999,-78.3871895,0.0,0.0,1.0
198500,3,2,3,426.0,-0.282159105109287,-78.45928131525879,0.0,0.0,1.0
124000,3,2,2,160.0,-0.1291728,-78.4446537,0.0,0.0,1.0
650000,4,5,6,1004.0,-0.192770270644,-78.4287198995,0.0,0.0,1.0
450000,3,2,4,377.0,-0.17959608678452,-78.47395182380411,0.0,0.0,1.0
225000,4,2,2,208.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
370000,3,3,4,400.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
319000,3,3,10,1434.0,-0.1185138,-78.4978455,0.0,0.0,1.0
450000,3,4,6,980.0,-0.182538111041038,-78.4228505152362,0.0,0.0,1.0
229500,3,3,2,208.0,-0.182054033203356,-78.36436313624574,0.0,0.0,1.0
182954,3,2,2,203.0,-0.198507229189575,-78.39342126532928,0.0,0.0,1.0
1350000,4,4,8,2908.0,-0.2089493,-78.4162081,0.0,0.0,1.0
279000,3,2,2,290.0,-0.1665679,-78.4955154,0.0,0.0,1.0
179000,4,3,3,501.0,-0.026498480387499,-78.4440049085,0.0,0.0,1.0
94500,3,2,3,156.0,-0.070758204873334,-78.41121764972975,0.0,0.0,1.0
1000000,3,3,4,593.0,-0.182971699999999,-78.3829753,0.0,0.0,1.0
615000,7,5,4,896.0,-0.187716563351298,-78.44584938935485,0.0,0.0,1.0
169000,3,2,2,149.0,-0.2110114,-78.4063683,0.0,0.0,1.0
540000,4,4,4,1880.0,-0.206989499999999,-78.4289169,0.0,0.0,1.0
166000,4,4,3,295.0,-0.3314841,-78.4254543,0.0,0.0,1.0
400000,5,5,3,425.0,-0.202512175183638,-78.48362063221471,0.0,0.0,1.0
179000,3,2,2,209.0,-0.2111741,-78.4140305,0.0,0.0,1.0
350000,6,3,1,732.0,-0.151042362671057,-78.47615447962342,0.0,0.0,1.0
650000,4,4,4,750.0,-0.191184976859357,-78.42714449573974,0.0,0.0,1.0
230000,4,4,2,235.0,-0.1967032,-78.4828957,0.0,0.0,1.0
45000,2,2,1,150.0,-0.052940092084099,-78.4156178431,0.0,0.0,1.0
225000,3,3,2,203.0,-0.178652662706278,-78.42094027339277,0.0,0.0,1.0
2500,7,3,4,412.0,-0.1385445,-78.48253249999999,0.0,0.0,1.0
95000,3,2,2,122.0,-0.279623,-78.4924958,0.0,0.0,1.0
220000,4,4,3,325.0,-0.1405982,-78.4634143,0.0,0.0,1.0
183600,3,3,2,187.0,-0.221220899999999,-78.3877468,0.0,0.0,1.0
180000,3,2,2,365.0,-0.221110117940105,-78.39866859495872,0.0,0.0,1.0
765000,4,4,4,878.0,-0.211312026277574,-78.44114394949038,0.0,0.0,1.0
200000,3,3,2,161.0,-0.199398141955661,-78.38867824124755,0.0,0.0,1.0
1600000,4,4,6,1600.0,-0.2009974,-78.43303809999999,0.0,0.0,1.0
380000,3,3,4,444.0,-0.2107252,-78.4410895,0.0,0.0,1.0
615000,5,5,4,626.0,-0.166807458654799,-78.43585556798843,0.0,0.0,1.0
1200000,10,10,5,5000.0,-0.174174,-78.4465057,0.0,0.0,1.0
125000,5,4,3,474.0,-0.251570221792999,-78.4921467591,0.0,0.0,1.0
215000,12,10,3,387.0,-0.11192,-78.50687950000001,0.0,0.0,1.0
89900,3,2,1,147.0,-0.1038246,-78.4400098,0.0,0.0,1.0
299000,3,3,2,210.0,-0.2215177,-78.5146281,0.0,0.0,1.0
260000,4,3,4,729.0,-0.140415466389431,-78.4655951084152,0.0,0.0,1.0
350000,4,4,2,500.0,-0.1728797,-78.4965043,0.0,0.0,1.0
139900,5,3,2,239.0,-0.3271793,-78.4263153,0.0,0.0,1.0
790000,4,5,4,997.0,-0.2009974,-78.43303809999999,0.0,0.0,1.0
179000,4,4,2,408.0,-0.308395299999999,-78.4653501,0.0,0.0,1.0
284900,3,3,2,409.0,-0.2107223,-78.4154956,0.0,0.0,1.0
358000,3,3,2,400.0,-0.168051780463,-78.4396680714,0.0,0.0,1.0
200000,3,2,2,254.0,-0.211632430485916,-78.418359401917,0.0,0.0,1.0
379000,3,3,2,464.0,-0.204959499999999,-78.4083949,0.0,0.0,1.0
191600,2,2,2,185.0,-0.121671408723117,-78.47833218966639,0.0,0.0,1.0
450000,3,3,3,506.0,-0.204489773462925,-78.41057605513917,0.0,0.0,1.0
142000,3,2,2,186.0,-0.2320259,-78.3369554,0.0,0.0,1.0
165000,2,2,10,363.0,-0.1305225,-78.4693748,0.0,0.0,1.0
310000,9,5,5,785.0,-0.1539123,-78.4898177,0.0,0.0,1.0
125000,5,3,1,180.0,-0.135932,-78.4978861,0.0,0.0,1.0
553952,4,4,2,514.0,-0.155597074826592,-78.45699906662598,0.0,0.0,1.0
225000,4,5,3,280.0,-0.218147,-78.38493369999999,0.0,0.0,1.0
254000,3,3,2,300.0,-0.1782426,-78.4439809,0.0,0.0,1.0
285000,2,2,3,410.0,-0.174405472543,-78.3594093069,0.0,0.0,1.0
430000,5,4,5,1010.0,-0.305870204523888,-78.47075628727231,0.0,0.0,1.0
205000,3,4,2,200.0,-0.211887812019813,-78.41240105053609,0.0,0.0,1.0
169000,3,3,2,201.0,-0.278382599999999,-78.5409063,0.0,0.0,1.0
200000,3,2,2,585.0,-0.189069999999999,-78.4790376,0.0,0.0,1.0
69000,3,2,1,139.0,-0.0967956253102,-78.4595900455,0.0,0.0,1.0
204000,3,2,3,167.0,-0.210691,-78.39559860000001,0.0,0.0,1.0
165000,4,2,2,200.0,-0.3126163,-78.4622723,0.0,0.0,1.0
220000,4,3,2,212.0,-0.234387,-78.44522,0.0,0.0,1.0
97000,3,2,2,116.0,-0.330287974852,-78.4751814503,0.0,0.0,1.0
351900,4,4,2,630.0,-0.178976206498109,-78.39454466063533,0.0,0.0,1.0
319500,8,5,6,728.0,-0.1388314,-78.46993259999999,0.0,0.0,1.0
98000,3,2,2,173.0,-0.312825073931173,-78.46223088950195,0.0,0.0,1.0
215000,4,4,6,1200.0,-0.293013257172718,-78.40517139004079,0.0,0.0,1.0
172000,4,4,2,302.0,-0.0887829,-78.4791387,0.0,0.0,1.0
215000,3,3,2,193.0,-0.180284863514698,-78.3579377881134,0.0,0.0,1.0
149900,12,5,4,528.0,-0.293708301753,-78.5649505812,0.0,0.0,1.0
290000,3,2,2,445.0,-0.166992699999999,-78.4349586,0.0,0.0,1.0
105000,3,2,2,207.0,-0.0843837,-78.5054871,0.0,0.0,1.0
338000,4,4,2,350.0,-0.201627,-78.4524188,0.0,0.0,1.0
950000,5,4,6,1500.0,-0.1915084,-78.42368429999999,0.0,0.0,1.0
109999,4,2,2,182.0,-0.039758007676811,-78.45582520778245,0.0,0.0,1.0
189000,5,5,2,379.0,-0.110878419944262,-78.48832674621639,0.0,0.0,1.0
115000,4,2,3,200.0,-0.277540418223438,-78.47233706137695,0.0,0.0,1.0
320000,4,3,2,304.0,-0.1671136,-78.4929912,0.0,0.0,1.0
86000,3,2,2,122.0,-0.089274927156866,-78.42648988018135,0.0,0.0,1.0
685000,4,4,3,1176.0,-0.2049595,-78.40839489999999,0.0,0.0,1.0
170000,3,3,2,110.0,-0.1568082,-78.4794568,0.0,0.0,1.0
198900,3,3,2,300.0,-0.217793099999999,-78.3857301,0.0,0.0,1.0
87900,4,5,2,150.0,-0.098558928909344,-78.46010329675904,0.0,0.0,1.0
322000,3,3,2,260.0,-0.180747732309577,-78.44434681376953,0.0,0.0,1.0
180000,3,3,2,182.0,-0.1083165,-78.5114244,0.0,0.0,1.0
110000,3,1,1,196.0,-0.215586281356003,-78.49229323184663,0.0,0.0,1.0
375000,3,4,4,400.0,-0.2207396,-78.4239475,0.0,0.0,1.0
210000,3,2,2,204.0,-0.2125302,-78.4310026,0.0,0.0,1.0
207000,3,3,1,217.0,-0.213668599999999,-78.4134059,0.0,0.0,1.0
90000,4,3,1,223.0,-0.057060399999999,-78.4613281,0.0,0.0,1.0
1600000,4,4,5,4065.0,-0.225762734726779,-78.41421007474354,0.0,0.0,1.0
280000,4,4,2,483.0,-0.330162599999999,-78.4510729,0.0,0.0,1.0
141000,4,3,2,194.0,-0.3285746,-78.4480326,0.0,0.0,1.0
155000,3,2,3,166.0,-0.071966102626852,-78.47700064865721,0.0,0.0,1.0
65000,3,2,1,120.0,-0.333519144063162,-78.46347192454527,0.0,0.0,1.0
275000,6,6,2,293.0,-0.195033946219284,-78.50997843124388,0.0,0.0,1.0
400000,3,2,2,406.0,-0.1953033,-78.4360767,0.0,0.0,1.0
290000,4,6,7,689.0,-0.146636154894956,-78.49803970793461,0.0,0.0,1.0
93000,4,3,1,170.0,-0.206117830184,-78.5223715032,0.0,0.0,1.0
280000,11,5,4,312.0,-0.162871126161822,-78.47897819762267,0.0,0.0,1.0
1600000,4,7,5,1398.0,-0.198138734639066,-78.41740717271628,0.0,0.0,1.0
455000,4,4,3,340.0,-0.2273379,-78.3877778,0.0,0.0,1.0
980000,3,5,2,1090.0,-0.184202399999999,-78.4426302,0.0,0.0,1.0
258000,3,4,2,360.0,-0.221389799999999,-78.3966673,0.0,0.0,1.0
240000,5,4,3,297.0,-0.157856,-78.4778503,0.0,0.0,1.0
155000,3,2,2,177.0,-0.310587,-78.471947,0.0,0.0,1.0
65000,3,2,1,117.0,-0.077749999999999,-78.4114515,0.0,0.0,1.0
454000,3,3,2,340.0,-0.2273379,-78.3877778,0.0,0.0,1.0
199000,6,5,5,502.0,-0.12834675034378,-78.48633170199128,0.0,0.0,1.0
173000,3,3,2,231.0,-0.212082387872486,-78.40448552565088,0.0,0.0,1.0
